word,toxic
เลิศหรูดูแพง,1
ตัวประหลาด ไม่ปกติ,2
ตบรางวัล ออสก้าให้เลย,6
ดููความเลียปาก​ เเลปๆ​ บีบใจ เจ้าแมวว❤️,1
ลูกคุณหนู,2
นกๆบินๆรอบตัวคนนก,6
อยากให้อยู่ด้วยนะ ไม่ว่าจะเจอปัญหาอะไร ก็อยากให้เราผ่านไปได้ด้วยกัน,1
คือนี่อ่ะหรอนางเอก ตรรกะนางป่วยมากนะ?หืม,2
อยากเลียกล้วยเขาเลย,3
ไม่รู้จักคำว่า มารยาทหรอ,5
กูล่ะอย่างชอบคำว่าอะจ๊ากเลย กวนส้นตีนแบบอธิบายไม่ได้ กูจะตบมึง อะจ๊าก ก็ดูบู๊ๆคอมเมดี้ไปอีกแบบ ดูซอฟลง,1
ขอโทษนะที่เข้าไปยุ่ง แล้วทำให้มันแย่กว่าเดิม,1
กว่าจะมาถึงวันนี้ ก็ผ่านอะไรมาเยอะ,1
ชิงดีชิงเด่น,1
คือไม่ไหวกับนางจริงๆ คำหยาบเพียบ ไม่พอนะยังเหยียดคนอื่นเขาอีก ไม่มีความสงสารหรือเห็นใจใดๆกับสิ่งที่นางเจอมาเลยอะ,2
เคลียร์ เขียนแบบนี้นะครับคุณรุ่นพี่คลั่งรุ่น,6
มันคุ้นเคยโดยไม่ตั้งใจ,1
เเค่นั้นเอง จะเรียกร้องเหี้ยไรใครนักหนา,2
อุ๊ยควายแท้ๆ,4
อุ๊บ หลุดมาได้ไง,6
น่าสงสารเค้านะครับ เซลล์สมองน้อยกว่าคนปกติมาก...,5
อยากลงไปนั่งอยู่หว่างขาเขา,3
อยากตายมากหรอถึงไม่ยอมให้จับนมห้ะ,3
เอาแต่โทษทุกอย่างยกเว้นโทษตัวเอง นางเอกจริงดิ,2
ไอ้เหมียวมันขยันซะเหลือเกิน ทำครัวทุกวันจริงๆ,1
วาปหน่อย,4
งงมากที่ส่วนใหญ่คนในวงการเลิกกับแฟนต้องมาอธิบายสาธยายขอโทษสื่อ ขอโทษแฟนคลับ ต้องมาบอกรายละเอียดการเลิก ว่าเพราะอะไร ทำไม ยังไง บลาบลา ทั้งที่ก็เป็นเรื่องส่วนตัวเขา พอเค้าบอกไม่หมดก็ไปเผือกมาแฉ พอเค้าบอกความจริงก็ไม่เชื่อไปขุดนั่นนี่มาด่า ไร้สาระมาก,4
คนสลิ่มเป็นคนชั้นต่ำ,5
กลับมาได้เจอ,1
อย่างที่เห็นเลย,4
ไอเหี้ย ต่อยป่ะ,6
อยากได้เธอมาอยู่ตรงกลางหว่างขา,3
ใช่ๆๆเหมือนมีเรื่องทั้งโต๊ะนั้นแล้วก็เด็ก เห็นในคลิปบอกไปด่านางว่าสาระแน55555,2
อุบาทว์,6
เล่นโง่ๆ,5
ตำนาน “#ซอลลี่ หัวเข่าสีชมพู”,1
ถ้าในอาฟกานิสถาน เธอคงถูกตัดมือเอาแพะลากประจานทั่วเมืองแน่,4
เกือบจะดีล่ะ ติดที่แม่ง โง่แล้วอวดฉลาด...,2
คบคนฉลาดๆหน่อยจะได้คุยกันรู้เรื่องค่ะ,5
พร้อมกับหรี่ตาอ่านแฮชแทคสุดปัง /ค่อยๆจิบกาแฟดำ,1
เอาง่ายๆมึงตาย พ่อมึงตาย กูแจกตังอีสัส ปารีณา,6
มึงว่าโหนกไหมว่ะ หัวสีไรวะ จะชมพู่ไหมนะ หน้าผากขนาดนี้ ...ขนาดไหนนะ,3
